NUMBER OF ITERATIONS:10
POPULATION SIZE:100
NUMBER OF GENERATIONS:200
MUTATION PROBABILITY:0.01
CROSSING PROBABILITY:0.1
TOURNAMENT SIZE:5
GENERATION;BEST FITNESS;AVERAGE FITNESS; WORST FITNESS;
102;1973.24089335804;1969.8568366199;1860.43900208668;
103;1973.24089335804;1920.55085137687;1054.80232326034;
104;1973.24089335804;1962.92848874435;1054.80232326034;
105;1973.24089335804;1955.74285483109;1623.28012281916;
106;1973.24089335804;1953.83140388532;1757.57989921677;
107;1973.24089335804;1968.92767347521;1757.57989921677;
108;1973.24089335804;1973.24089335804;1973.24089335804;
109;1973.24089335804;1973.12873149226;1962.02470678005;
110;1973.24089335804;1916.52821424425;1205.12839856826;
111;1973.24089335804;1950.92283907058;1694.26521476481;
112;1973.24089335804;1973.24089335804;1973.24089335804;
113;1973.24089335804;1969.72651615212;1902.95334923978;
114;1973.24089335804;1943.10385942424;1699.26785759622;
115;1973.24089335804;1838.29807776046;45.4863848212958;
116;1973.24089335804;1970.43044645863;1860.43900208668;
117;1973.24089335804;1973.24089335804;1973.24089335804;
118;1973.24089335804;1973.19478762418;1968.63031997194;
119;1973.24089335804;1807.35057402849;-100.38809826127;
120;1973.24089335804;1967.7614326428;1699.26785759622;
121;1973.24089335804;1973.24089335804;1973.24089335804;
122;1973.24089335804;1973.24089335804;1973.24089335804;
123;1973.24089335804;1935.89942245734;1205.12839856826;
124;1973.24089335804;1969.17423942622;1871.57454506255;
125;1973.24089335804;1957.73498109708;1099.46101489057;
126;1973.24089335804;1973.24089335804;1973.24089335804;
127;1973.24089335804;1970.20239555996;1797.8012217146;
128;1973.24089335804;1756.39975465884;-2639.33244461612;
129;2068.4518734558;1915.29522590872;1099.46101489057;
130;2068.4518734558;2006.56473639226;1973.24089335804;
131;2068.4518734558;1999.97458999648;1652.83661316645;
132;2068.4518734558;1835.88938848571;1652.83661316645;
133;2073.07049094054;2052.8664271122;1973.24089335804;
134;2073.07049094054;1905.93463054672;1611.66381689861;
135;2073.07049094054;2060.25835797857;1909.56996432573;
136;2073.07049094054;2072.56244301722;2068.4518734558;
137;2073.07049094054;1919.28264582806;-2468.39210733056;
138;2073.07049094054;2032.75906399158;1015.3389845129;
139;2073.07049094054;2071.31609422411;1897.63081929711;
140;2073.07049094054;2073.07049094054;2073.07049094054;
141;2073.07049094054;1616.78301019914;-461.85995762279;
142;2073.07049094054;2045.15398267642;1142.52021546984;
143;2073.07049094054;2038.4156837002;-461.85995762279;
144;2073.07049094054;1951.07894510555;71.8034537943145;
145;2073.07049094054;2053.05782056908;71.8034537943145;
146;2073.07049094054;2020.92630632622;1142.52021546984;
147;2073.07049094054;2051.21105138844;1032.31859881962;
148;2073.07049094054;2073.07049094054;2073.07049094054;
149;2073.07049094054;2010.95905757688;1032.31859881962;
150;2073.07049094054;2073.07049094054;2073.07049094054;
151;2073.07049094054;2069.1070882006;1914.18858181047;
152;2073.07049094054;2072.70414433627;2036.43583051315;
153;2073.07049094054;2072.62184347742;2061.85430436256;
154;2073.07049094054;2073.07049094054;2073.07049094054;
155;2073.07049094054;2073.07049094054;2073.07049094054;
156;2073.07049094054;2070.99060562336;1969.0762250817;
157;2073.07049094054;2073.07049094054;2073.07049094054;
158;2073.07049094054;2073.07049094054;2073.07049094054;
159;2073.07049094054;2073.07049094054;2073.07049094054;
160;2073.07049094054;2073.07049094054;2073.07049094054;
161;2073.07049094054;2071.48167184924;1914.18858181047;
162;2073.07049094054;2064.49006326873;1644.0491073502;
163;2073.07049094054;1984.10333424432;-2375.28734387022;
164;2073.07049094054;2073.07049094054;2073.07049094054;
165;2073.07049094054;2073.07049094054;2073.07049094054;
166;2073.07049094054;2000.21785849207;1032.31859881962;
167;2073.07049094054;2073.07049094054;2073.07049094054;
168;2073.07049094054;2073.07049094054;2073.07049094054;
169;2073.07049094054;2048.79307253473;-354.671349640511;
170;2073.07049094054;2031.26131834701;87.3109374733094;
171;2073.07049094054;2073.07049094054;2073.07049094054;
172;2073.07049094054;2073.07049094054;2073.07049094054;
173;2073.07049094054;2072.931932416;2068.4518734558;
174;2073.07049094054;2072.70414433627;2036.43583051315;
175;2073.07049094054;2057.99270073805;1871.56540752163;
176;2073.07049094054;2071.31609422411;1897.63081929711;
177;2073.07049094054;1989.62953735938;1259.48386970298;
178;2073.07049094054;2064.29673847222;1611.66381689861;
179;2073.07049094054;2036.15795701719;1611.66381689861;
180;2073.07049094054;2073.07049094054;2073.07049094054;
181;2073.07049094054;2058.84318898606;1788.52445185087;
182;2073.07049094054;2011.62641790409;1049.00260699963;
183;2073.07049094054;2073.07049094054;2073.07049094054;
184;2073.07049094054;2018.99457647783;1657.10191815044;
185;2073.07049094054;2056.74379624005;1049.00260699963;
186;2073.07049094054;2050.69783275508;1335.34159364678;
187;2073.07049094054;2047.72118645491;-461.85995762279;
188;2073.07049094054;2064.75094967183;1969.0762250817;
189;2073.07049094054;2072.03054828195;1969.0762250817;
190;2073.07049094054;2066.81244604145;1447.26600103116;
191;2073.07049094054;2073.07049094054;2073.07049094054;
192;2073.07049094054;2073.07049094054;2073.07049094054;
193;2073.07049094054;2073.07049094054;2073.07049094054;
194;2073.07049094054;2073.07049094054;2073.07049094054;
195;2073.07049094054;1999.32244133489;1032.31859881962;
196;2073.07049094054;2064.5961063826;1649.35126304335;
197;2073.07049094054;2047.67337103811;1226.49982752607;
198;2073.07049094054;2073.07049094054;2073.07049094054;
199;2073.07049094054;2064.93462472816;1259.48386970298;
0;1322.14868471051;-2386.665089349;-12351.0116454059;
0;1322.14868471051;112.69048485447;-5752.37456755102;
1;1322.14868471051;809.687452515624;-5752.37456755102;
2;1322.14868471051;1102.58924170172;432.454664999867;
3;1527.05963469772;1146.59801581821;432.454664999867;
4;1527.05963469772;1298.11358890047;432.454664999867;
5;1527.05963469772;905.816675157594;432.454664999867;
6;1527.05963469772;1325.35574632088;577.643784125582;
7;1527.05963469772;1484.76740190089;816.173747906061;
8;1527.05963469772;92.6266915525236;-2026.75484026454;
9;1527.05963469772;1319.4712919049;-2026.75484026454;
10;1527.05963469772;1471.79746571958;-844.616204729924;
11;1527.05963469772;1523.32920150788;1154.01631571406;
12;1527.05963469772;1527.05963469771;1527.05963469772;
13;1527.05963469772;1527.05963469771;1527.05963469772;
14;1527.05963469772;1527.05963469771;1527.05963469772;
15;1527.05963469772;1527.05963469771;1527.05963469772;
16;1588.31416531386;1503.34649855604;310.775562305767;
17;1588.31416531386;1334.85394884759;-1253.73846637047;
18;1588.31416531386;1541.76072204559;1527.05963469772;
19;1588.31416531386;1503.42417454191;405.052407050505;
20;1588.31416531386;1545.04748035142;405.052407050505;
21;1669.3018030796;1566.46293966947;405.052407050505;
22;1669.3018030796;126.359865536507;-3104.4698904845;
23;1669.3018030796;1429.20098981148;-3104.4698904845;
24;1669.3018030796;1540.06407485826;-3104.4698904845;
25;1669.3018030796;1559.50110792204;-3104.4698904845;
26;1669.3018030796;1669.30180307961;1669.3018030796;
27;1669.3018030796;1621.18503079855;1134.67099995678;
28;1669.3018030796;1663.11734469984;1050.85596510339;
29;1669.3018030796;1669.30180307961;1669.3018030796;
30;1669.3018030796;1664.99356532599;1238.47802771804;
31;1669.3018030796;1650.92052619308;750.237958753087;
32;1669.3018030796;1533.6993548788;-2770.19983664854;
33;1669.3018030796;1662.66933165619;1337.67823190875;
34;1669.3018030796;1666.2390765488;1608.04727246347;
35;1669.3018030796;1526.37619887055;-712.791600404641;
36;1669.3018030796;1660.71477814201;1239.95055619978;
37;1669.3018030796;1650.42865073875;725.644186036634;
38;1669.3018030796;1660.03862339053;742.983834171978;
39;1669.3018030796;1669.30180307961;1669.3018030796;
40;1669.3018030796;1669.30180307961;1669.3018030796;
41;1669.3018030796;1612.61633953307;1134.67099995678;
42;1669.3018030796;1550.19713290539;-712.791600404641;
43;1669.3018030796;1640.35984087308;-207.653972836428;
44;1669.3018030796;1669.30180307961;1669.3018030796;
45;1669.3018030796;1647.76061431153;1238.47802771804;
46;1672.13831259836;1669.33016817479;1669.3018030796;
47;1672.13831259836;1669.50035874592;1669.3018030796;
48;1672.13831259836;1670.09602574486;1669.3018030796;
49;1672.13831259836;1670.77678802936;1669.3018030796;
50;1672.13831259836;1671.34408993311;1669.3018030796;
51;1672.13831259836;1671.85466164649;1669.3018030796;
52;1871.57454506255;1674.92558852377;1513.76601493166;
53;1672.13831259836;1577.99129280537;816.256314480225;
54;1672.13831259836;1612.36582606687;-2027.49023315697;
55;1672.13831259836;1590.68944136555;-2027.49023315697;
56;1672.13831259836;1665.55274433536;1507.4991060233;
57;1672.13831259836;1672.13831259837;1672.13831259836;
58;1846.74067709376;1608.33140987739;-1094.96711458412;
59;1846.74067709376;1713.15964631805;1672.13831259836;
60;1846.74067709376;1757.78380303302;1672.13831259836;
61;1846.74067709376;1821.89115910595;1672.13831259836;
62;1846.74067709376;1757.67264509243;1593.7900262428;
63;1846.74067709376;1825.18126032879;1593.7900262428;
64;1846.74067709376;1785.00884968787;1220.38917191352;
65;1846.74067709376;1837.38717472924;1593.7900262428;
66;1846.74067709376;1784.98888422621;817.544129301272;
67;1846.74067709376;1770.64976548251;-689.623043281291;
68;1846.74067709376;1842.43520106081;1416.19307379881;
69;1846.74067709376;1782.70019331709;1417.26465443813;
70;1846.74067709376;1839.69272582448;1141.94555016539;
71;1846.74067709376;1634.96475242573;-689.623043281291;
72;1846.74067709376;1821.27749681218;1210.16117005428;
73;1921.49646780231;1841.12243993045;1210.16117005428;
74;1921.49646780231;1812.18571893839;-224.506961398261;
75;1921.49646780231;1847.42182924156;1320.12985416982;
76;1921.49646780231;1615.31534736706;1300.38607570348;
77;1921.49646780231;1854.47110914263;900.078217348176;
78;1921.49646780231;1781.63009090949;1300.38607570348;
79;1921.49646780231;1861.98358758792;425.384212091275;
80;1921.49646780231;1810.71811726972;1505.88120751296;
81;1921.49646780231;1765.26117469157;-22.6243077624549;
82;1921.49646780231;1921.26125744712;1897.97543228397;
83;1921.49646780231;1913.55974322928;1127.8240105001;
84;1921.49646780231;1815.4291059127;1037.6017853889;
85;1921.49646780231;1585.49977561066;-2878.45627779271;
86;1921.49646780231;1684.63157047447;-2438.44377008761;
87;1921.49646780231;1921.4964678023;1921.49646780231;
88;1921.49646780231;1813.92318265219;1057.43960374314;
89;1921.49646780231;1921.4964678023;1921.49646780231;
90;1921.49646780231;1921.4964678023;1921.49646780231;
91;1921.49646780231;1809.13776710817;1118.93431998708;
92;2060.31171748138;1924.27277279589;1921.49646780231;
93;2060.31171748138;1932.60168777663;1921.49646780231;
94;2060.31171748138;1961.75289020924;1921.49646780231;
95;2060.31171748138;2011.7263800937;1921.49646780231;
96;2060.31171748138;1970.50021065416;1342.65647379199;
97;2060.31171748138;2041.79415511722;1342.65647379199;
98;2060.31171748138;2019.20484973631;1921.49646780231;
99;2060.31171748138;1951.07731840391;1002.29676840546;
100;2060.31171748138;2026.48622892724;1318.57831870013;
101;2060.31171748138;1974.57988273108;988.663783102651;
102;2060.31171748138;2054.80163802948;1968.47705994962;
103;2060.31171748138;2001.53927692938;1570.54137954807;
104;2060.31171748138;2050.51631072272;1570.54137954807;
105;2060.31171748138;1899.30991241319;-378.448063603159;
106;2060.31171748138;2052.04192474933;1784.65195974648;
107;2060.31171748138;1952.76722483957;1038.65969767696;
108;2060.31171748138;2030.64238153013;1318.57831870013;
109;2060.31171748138;2052.89438349357;1318.57831870013;
110;2060.31171748138;2060.31171748138;2060.31171748138;
111;2060.31171748138;2060.31171748138;2060.31171748138;
112;2060.31171748138;2060.31171748138;2060.31171748138;
113;2060.31171748138;2060.31171748138;2060.31171748138;
114;2060.31171748138;2040.83856787862;1086.65423734323;
115;2060.31171748138;2060.31171748138;2060.31171748138;
116;2060.31171748138;2060.31171748138;2060.31171748138;
117;2060.31171748138;1880.22805649999;-2300.7741802572;
118;2060.31171748138;1670.61021587285;-537.69829324218;
119;2060.31171748138;2060.31171748138;2060.31171748138;
120;2060.31171748138;2060.31171748138;2060.31171748138;
121;2060.31171748138;2052.04192474933;1784.65195974648;
122;2060.31171748138;2050.09519728334;1038.65969767696;
123;2060.31171748138;2060.31171748138;2060.31171748138;
124;2060.31171748138;2043.71970474747;1783.77817191625;
125;2060.31171748138;2060.31171748138;2060.31171748138;
126;2060.31171748138;2058.61082680511;1975.26718366781;
127;2060.31171748138;2060.31171748138;2060.31171748138;
128;2060.31171748138;2019.68963799326;29.2077430750892;
129;2060.31171748138;2060.31171748138;2060.31171748138;
130;2060.31171748138;2053.68311750409;1839.35838490514;
131;2060.31171748138;2001.71599346043;107.120916783022;
132;2060.31171748138;2060.31171748138;2060.31171748138;
133;2060.31171748138;2060.31171748138;2060.31171748138;
134;2060.31171748138;1921.31944256556;-2572.76411304615;
135;2060.31171748138;2049.97715175646;1318.57831870013;
136;2060.31171748138;2060.31171748138;2060.31171748138;
137;2060.31171748138;2053.81066488648;1410.20645799068;
138;2060.31171748138;2022.15938864987;1644.69645719203;
139;2060.31171748138;2060.31171748138;2060.31171748138;
140;2060.31171748138;1859.8035803195;237.510470555223;
141;2064.93033496612;2035.8597694663;237.510470555223;
142;2064.93033496612;2041.82937216039;1570.54137954807;
143;2064.93033496612;2058.50848781683;1570.54137954807;
144;2064.93033496612;1386.89106625632;234.389010878972;
145;2064.93033496612;1929.16005134857;234.389010878972;
146;2064.93033496612;1946.02736074187;875.900592723541;
147;2064.93033496612;2064.93033496613;2064.93033496612;
148;2064.93033496612;2064.93033496613;2064.93033496612;
149;2064.93033496612;1431.51912044569;-2486.14611481265;
150;2064.93033496612;2064.93033496613;2064.93033496612;
151;2064.93033496612;1864.73176199533;-437.55182716884;
152;2064.93033496612;1956.92239111443;-437.55182716884;
153;2064.93033496612;2039.90551334478;-437.55182716884;
154;2064.93033496612;1911.36697333497;-372.368336385357;
155;2064.93033496612;2006.273034443;-372.368336385357;
156;2064.93033496612;1956.35841922318;-2486.14611481265;
157;2064.93033496612;2064.03884090408;1975.78092876176;
158;2064.93033496612;2064.93033496613;2064.93033496612;
159;2064.93033496612;2064.93033496613;2064.93033496612;
160;2064.93033496612;1708.05046763545;-2486.14611481265;
161;2064.93033496612;2064.93033496613;2064.93033496612;
162;2064.93033496612;2064.93033496613;2064.93033496612;
163;2064.93033496612;2064.93033496613;2064.93033496612;
164;2064.93033496612;2036.9265576951;1784.89256225584;
165;2064.93033496612;2060.03263158679;1575.1599970328;
166;2064.93033496612;2064.93033496613;2064.93033496612;
167;2064.93033496612;2064.93033496613;2064.93033496612;
168;2064.93033496612;2048.29159205452;1648.96176217602;
169;2064.93033496612;1981.35503409039;-2393.01279509027;
170;2064.93033496612;2059.51903465369;1884.55365788479;
171;2064.93033496612;2050.54451721418;1705.28489116755;
172;2064.93033496612;1962.58142028489;1069.44496542482;
173;2064.93033496612;1989.83693850766;1005.8295032941;
174;2064.93033496612;2064.83805404802;2061.85430436256;
175;2064.93033496612;2041.14974012127;875.900592723541;
176;2064.93033496612;2064.93033496613;2064.93033496612;
177;2064.93033496612;2064.93033496613;2064.93033496612;
178;2064.93033496612;2062.10310142904;1782.20698125762;
179;2064.93033496612;2064.93033496613;2064.93033496612;
180;2064.93033496612;1752.87431586218;-2393.01279509027;
181;2064.93033496612;1977.4877193876;-2393.01279509027;
182;2064.93033496612;2041.6472627891;1599.26889142558;
183;2064.93033496612;2064.93033496613;2064.93033496612;
184;2064.93033496612;2051.7675449056;1845.55050062404;
185;2064.93033496612;2064.93033496613;2064.93033496612;
186;2064.93033496612;2062.98733960816;1870.63079916995;
187;2064.93033496612;2064.93033496613;2064.93033496612;
188;2064.93033496612;2053.96134324902;1845.55050062404;
189;2064.93033496612;2059.32957951192;1784.89256225584;
190;2064.93033496612;2064.93033496613;2064.93033496612;
191;2064.93033496612;2064.93033496613;2064.93033496612;
192;2064.93033496612;2064.93033496613;2064.93033496612;
193;2064.93033496612;2064.93033496613;2064.93033496612;
194;2064.93033496612;2064.93033496613;2064.93033496612;
195;2064.93033496612;2064.93033496613;2064.93033496612;
196;2064.93033496612;2049.19381201907;1074.17664764953;
197;2064.93033496612;2064.89957466009;2061.85430436256;
198;2064.93033496612;2064.93033496613;2064.93033496612;
199;2064.93033496612;2057.19531808126;1291.42864647928;
0;1370.8077893066;-2828.60280441535;-10653.7146352912;
0;1370.8077893066;193.456734203996;-3039.25181190641;
1;1370.8077893066;1039.31367592889;-699.503017786183;
2;1370.8077893066;1125.55496799207;-699.503017786183;
3;1370.8077893066;1036.90655196533;-699.503017786183;
4;1370.8077893066;1342.06805066695;916.051675454501;
5;1370.8077893066;1092.58674520792;161.15107583408;
6;1370.8077893066;1334.51808790242;161.15107583408;
7;1370.8077893066;1143.86091501521;-3510.36353410457;
